divipola,annee,valeur,moran_local,p_simule,classe,municipio,departamento
73671,2002,2.8111283488105747,-0.013202052452782711,0.042,Atypique,Saldaña,Tolima
73675,2002,5.512114301385965,1.261740309506535,0.033,Haut-Haut,San Antonio,Tolima
73678,2002,4.17815786053198,0.032426798838800466,0.463,Non significatif,San Luis,Tolima
73686,2002,4.95610571481154,1.0197975869561586,0.032,Haut-Haut,Santa Isabel,Tolima
73770,2002,0.5046246655104838,0.59178720586826,0.158,Non significatif,Suárez,Tolima
73854,2002,4.177467482483188,0.113856705418074,0.375,Non significatif,Valle de San Juan,Tolima
73861,2002,3.791402012704974,0.2844352488231176,0.12,Non significatif,Venadillo,Tolima
73870,2002,4.280254466555433,0.6528437260097024,0.039,Haut-Haut,Villahermosa,Tolima
73873,2002,6.120141894589031,0.91836963267465,0.133,Non significatif,Villarrica,Tolima
76001,2002,0.41254282529236486,1.3059573006566108,0.012,Bas-Bas,Cali,Valle del Cauca
76020,2002,0.9892427555439173,0.9816628413403092,0.013,Bas-Bas,Alcalá,Valle del Cauca
76036,2002,2.2513542590986075,-0.014381815586083573,0.461,Non significatif,Andalucía,Valle del Cauca
76041,2002,1.1745598567244022,0.6703162657731448,0.049,Bas-Bas,Ansermanuevo,Valle del Cauca
76054,2002,2.3664841321867165,0.17400838051557635,0.07,Non significatif,Argelia,Valle del Cauca
76100,2002,2.7402153100475037,0.010188001638408401,0.346,Non significatif,Bolívar,Valle del Cauca
76109,2002,3.117051713074902,-0.03832597517761795,0.291,Non significatif,Buenaventura,Valle del Cauca
76111,2002,1.794391477108974,0.2754757511643193,0.145,Non significatif,Guadalajara de Buga,Valle del Cauca
76113,2002,3.873402231124067,-0.16791636538714813,0.264,Non significatif,Bugalagrande,Valle del Cauca
76122,2002,2.963166562112979,-0.0001528667822997782,0.49,Non significatif,Caicedonia,Valle del Cauca
76126,2002,2.935687158227503,-0.014163063628137452,0.28,Non significatif,Calima,Valle del Cauca
76130,2002,0.25660753909422485,1.315832221180755,0.015,Bas-Bas,Candelaria,Valle del Cauca
76147,2002,0.3672678110995116,1.1671078246046769,0.025,Bas-Bas,Cartago,Valle del Cauca
76233,2002,4.627896012600474,-0.5643671495968411,0.1,Non significatif,Dagua,Valle del Cauca
76243,2002,2.405188388250018,0.06059785280141642,0.292,Non significatif,El Águila,Valle del Cauca
76246,2002,2.844220603328037,-0.0003553555034744655,0.347,Non significatif,El Cairo,Valle del Cauca
76248,2002,0.922717205753792,0.5156957333960519,0.142,Non significatif,El Cerrito,Valle del Cauca
76250,2002,2.7535049597308583,0.026769563198464217,0.107,Non significatif,El Dovio,Valle del Cauca
76275,2002,4.2473062932251615,-0.32011705404105517,0.181,Non significatif,Florida,Valle del Cauca
76306,2002,2.827945853912769,0.005030396388558374,0.05,Non significatif,Ginebra,Valle del Cauca
76318,2002,1.4579809209771915,0.484181718147025,0.083,Non significatif,Guacarí,Valle del Cauca
76364,2002,3.171171339648128,-0.1693258526627079,0.014,Atypique,Jamundí,Valle del Cauca
76377,2002,3.4698094556996977,-0.05387224391997305,0.364,Non significatif,La Cumbre,Valle del Cauca
76400,2002,0.7688609991882754,0.6908076948180609,0.092,Non significatif,La Unión,Valle del Cauca
76403,2002,2.9590411881860432,-0.07060554605249658,0.006,Atypique,La Victoria,Valle del Cauca
76497,2002,1.5560874307025416,0.7394951481157818,0.007,Bas-Bas,Obando,Valle del Cauca
76520,2002,1.181169530551798,0.6325640260596852,0.063,Non significatif,Palmira,Valle del Cauca
76563,2002,2.6410867939446043,0.05896164513158787,0.12,Non significatif,Pradera,Valle del Cauca
76606,2002,2.6537917989618007,0.04908219684198382,0.147,Non significatif,Restrepo,Valle del Cauca
76616,2002,2.6386107154337592,0.03050515525791482,0.282,Non significatif,Riofrío,Valle del Cauca
76622,2002,0.8089338373191239,0.4921510357190957,0.165,Non significatif,Roldanillo,Valle del Cauca
76670,2002,2.5181836638100465,0.08615971657917695,0.143,Non significatif,San Pedro,Valle del Cauca
76736,2002,3.3265451349956967,0.025382333133419317,0.426,Non significatif,Sevilla,Valle del Cauca
76823,2002,0.9400467496948834,0.6810350668888702,0.078,Non significatif,Toro,Valle del Cauca
76828,2002,3.2983573017463987,-0.05410492244329628,0.316,Non significatif,Trujillo,Valle del Cauca
76834,2002,2.265094590055283,0.015812115743620587,0.444,Non significatif,Tuluá,Valle del Cauca
76845,2002,2.5778826154437215,0.16762823831878734,0.003,Bas-Bas,Ulloa,Valle del Cauca
76863,2002,2.605924303599205,0.0664828704155055,0.137,Non significatif,Versalles,Valle del Cauca
76869,2002,2.076902008213015,0.2436206930667227,0.103,Non significatif,Vijes,Valle del Cauca
76890,2002,0.9802760413177526,0.3323954574347843,0.241,Non significatif,Yotoco,Valle del Cauca
76892,2002,0.5394184533925529,0.1384565964318429,0.401,Non significatif,Yumbo,Valle del Cauca
76895,2002,1.241455826305275,0.2829372941851361,0.243,Non significatif,Zarzal,Valle del Cauca
81001,2002,4.176160770313043,0.5565930196519978,0.052,Non significatif,Arauca,Arauca
81065,2002,2.841566451434636,0.0003391818295154325,0.073,Non significatif,Arauquita,Arauca
81220,2002,5.7528001273346865,1.0834472091467566,0.072,Non significatif,Cravo Norte,Arauca
81300,2002,2.9479155941102575,0.006536232857617558,0.417,Non significatif,Fortul,Arauca
81591,2002,4.364695251330185,0.563895669926339,0.074,Non significatif,Puerto Rondón,Arauca
81736,2002,3.3423331574367903,0.004809779104736309,0.498,Non significatif,Saravena,Arauca
81794,2002,5.193322154092573,0.3669352051329281,0.276,Non significatif,Tame,Arauca
85001,2002,2.296545868872697,-0.14867406018726692,0.138,Non significatif,Yopal,Casanare
85010,2002,3.506458980458448,0.3771049525041302,0.013,Haut-Haut,Aguazul,Casanare
85015,2002,6.47788734242146,1.4503393645082183,0.061,Non significatif,Chámeza,Casanare
85125,2002,4.334959748857083,0.4730191426984252,0.111,Non significatif,Hato Corozal,Casanare
85136,2002,2.999645458368219,0.018192403049424377,0.333,Non significatif,La Salina,Casanare
85139,2002,2.7807262698723254,-0.005565607764138304,0.372,Non significatif,Maní,Casanare
85162,2002,3.7499015819724413,0.14737917611701803,0.269,Non significatif,Monterrey,Casanare
85225,2002,3.8592862775191503,0.14001866426968312,0.297,Non significatif,Nunchía,Casanare
85230,2002,2.905887071211777,0.004342471904898577,0.405,Non significatif,Orocué,Casanare
85250,2002,3.575447995546752,0.20734697050570527,0.132,Non significatif,Paz de Ariporo,Casanare
85263,2002,4.297045050206677,0.36571795899846443,0.168,Non significatif,Pore,Casanare
85279,2002,6.0184991405544235,1.0025421413709699,0.112,Non significatif,Recetor,Casanare
85300,2002,1.9859544949770194,-0.24654235276222072,0.128,Non significatif,Sabanalarga,Casanare
85315,2002,4.552214643533813,0.14509020017327143,0.378,Non significatif,Sácama,Casanare
85325,2002,3.0401327404875143,0.030515590680254404,0.281,Non significatif,San Luis de Palenque,Casanare
85400,2002,4.084329453958358,0.1660246012410417,0.302,Non significatif,Támara,Casanare
85410,2002,3.8993917759290246,-0.1619231925309596,0.286,Non significatif,Tauramena,Casanare
85430,2002,3.291451840564503,0.09409707442441458,0.211,Non significatif,Trinidad,Casanare
85440,2002,2.23635272975564,0.053474914625564994,0.365,Non significatif,Villanueva,Casanare
86001,2002,3.8947788036334363,0.4319418639091243,0.057,Non significatif,Mocoa,Putumayo
86219,2002,3.0112953559242075,0.03938838159461215,0.19,Non significatif,Colón,Putumayo
86320,2002,5.540141277408921,1.499856329091481,0.015,Haut-Haut,Orito,Putumayo
86568,2002,5.0905305147142,2.0080641000490007,0.001,Haut-Haut,Puerto Asís,Putumayo
86569,2002,6.081022747010299,2.6591303085588973,0.001,Haut-Haut,Puerto Caicedo,Putumayo
86571,2002,5.464475920402962,2.847285930833709,0.001,Haut-Haut,Puerto Guzmán,Putumayo
86573,2002,4.215187794073386,1.3175900195646912,0.001,Haut-Haut,Puerto Leguízamo,Putumayo
86749,2002,3.2990576566083845,0.09756634025386356,0.209,Non significatif,Sibundoy,Putumayo
86755,2002,4.050263116996926,0.3840091161850631,0.111,Non significatif,San Francisco,Putumayo
86757,2002,5.6506997969963875,1.7651282974547502,0.005,Haut-Haut,San Miguel,Putumayo
86760,2002,3.753122596177302,0.1265534260198625,0.29,Non significatif,Santiago,Putumayo
86865,2002,5.960074194205169,1.9444464486878519,0.006,Haut-Haut,Valle del Guamuez,Putumayo
86885,2002,5.322912046054964,1.4147139071227541,0.013,Haut-Haut,Villagarzón,Putumayo
88001,2002,0.28181556643606576,-0.3439017801350126,0.297,Non significatif,San Andrés,"Archipiélago de San Andrés, Providencia y Santa Catalina"
88564,2002,0.0,0.0927424833820611,0.441,Non significatif,Providencia,"Archipiélago de San Andrés, Providencia y Santa Catalina"
91001,2002,0.5246728257935847,0.6627354215524142,0.131,Non significatif,Leticia,Amazonas
91263,2002,1.893273714098566,0.09862058136603374,0.334,Non significatif,El Encanto,Amazonas
91405,2002,1.5680153111766424,0.01374110553523869,0.476,Non significatif,La Chorrera,Amazonas
91407,2002,1.3030527706967259,0.5652599776143441,0.07,Non significatif,La Pedrera,Amazonas
91430,2002,0.0,0.6255583327733193,0.186,Non significatif,La Victoria,Amazonas
91460,2002,0.0,0.6212315448844998,0.187,Non significatif,Mirití - Paraná,Amazonas
91530,2002,3.6350875013264456,0.16578857247913506,0.209,Non significatif,Puerto Alegría,Amazonas
91536,2002,3.9875365377352456,-0.42016918104935014,0.07,Non significatif,Puerto Arica,Amazonas
91540,2002,0.0,0.833874067251048,0.119,Non significatif,Puerto Nariño,Amazonas
91669,2002,3.347619005811311,-0.2140826981387699,0.036,Atypique,Puerto Santander,Amazonas
91798,2002,1.7994468278830387,0.38093310692256094,0.07,Non significatif,Tarapacá,Amazonas
94001,2002,2.093150871655625,0.24321810927103593,0.101,Non significatif,Inírida,Guainía
94343,2002,4.104993923677682,-0.5704065605807866,0.029,Atypique,Barrancominas,Guainía
94883,2002,0.5380020938535254,1.4608200455506801,0.003,Bas-Bas,San Felipe,Guainía
94884,2002,1.9628405441857666,0.4098041846046747,0.025,Bas-Bas,Puerto Colombia,Guainía
94885,2002,0.0,1.7065843163765018,0.005,Bas-Bas,La Guadalupe,Guainía
94886,2002,0.0,0.9775492801975515,0.087,Non significatif,Cacahual,Guainía
94887,2002,0.0,1.0730968944569808,0.062,Non significatif,Pana Pana,Guainía
94888,2002,0.0,1.3159155513873093,0.025,Bas-Bas,Morichal,Guainía
95001,2002,5.2152023283818005,2.0379964489881517,0.001,Haut-Haut,San José del Guaviare,Guaviare
95015,2002,5.391286400100633,1.7190230773950463,0.002,Haut-Haut,Calamar,Guaviare
95025,2002,5.4417726466865535,1.1756167302596554,0.043,Haut-Haut,El Retorno,Guaviare
95200,2002,5.127221758996858,0.8084947818987613,0.089,Non significatif,Miraflores,Guaviare
97001,2002,2.6887469601031815,0.09078391444460707,0.006,Bas-Bas,Mitú,Vaupés
97161,2002,3.810617845422288,-0.006766850408907638,0.477,Non significatif,Carurú,Vaupés
97511,2002,0.8339669415755817,0.6483330860438,0.1,Non significatif,Pacoa,Vaupés
97666,2002,2.5361912093653474,0.22968449483028108,0.001,Bas-Bas,Taraira,Vaupés
97777,2002,0.0,-0.508826916769761,0.245,Non significatif,Papunahua,Vaupés
97889,2002,0.0,1.4464202571489126,0.014,Bas-Bas,Yavaraté,Vaupés
99001,2002,3.4594680885359357,0.010704281987752107,0.479,Non significatif,Puerto Carreño,Vichada
99524,2002,3.7028771208015105,0.28037269277490856,0.101,Non significatif,La Primavera,Vichada
99624,2002,3.6856083249949716,0.12216004043753184,0.283,Non significatif,Santa Rosalía,Vichada
99773,2002,2.9311521021779794,-0.003488840180096111,0.425,Non significatif,Cumaribo,Vichada
05001,2008,1.2222449131099449,1.0428310117492599,0.001,Bas-Bas,Medellín,Antioquia
05002,2008,3.5660378781080095,-0.059087028037292016,0.448,Non significatif,Abejorral,Antioquia
05004,2008,2.970886904920304,0.13255449764647065,0.198,Non significatif,Abriaquí,Antioquia
05021,2008,3.064416486917967,0.12870797211079119,0.245,Non significatif,Alejandría,Antioquia
05030,2008,2.0230507736996306,0.2983636308180005,0.004,Bas-Bas,Amagá,Antioquia
05031,2008,3.0655878335605222,0.2026204497930241,0.146,Non significatif,Amalfi,Antioquia
05034,2008,2.7100186312720655,-0.014470491815444743,0.442,Non significatif,Andes,Antioquia
05036,2008,0.46913972228559586,0.7451220603036315,0.081,Non significatif,Angelópolis,Antioquia
05038,2008,2.952630938823123,-0.1050324807321958,0.231,Non significatif,Angostura,Antioquia
05040,2008,4.357899957888716,0.8072878855247285,0.08,Non significatif,Anorí,Antioquia
05042,2008,2.261836281336815,-0.039890394723809834,0.232,Non significatif,Santa Fé de Antioquia,Antioquia
05044,2008,2.8497376548241586,0.10203508349951591,0.197,Non significatif,Anzá,Antioquia
05045,2008,3.5601892564950033,0.9087506760471551,0.004,Haut-Haut,Apartadó,Antioquia
05051,2008,3.621563613078622,0.5518111842339581,0.061,Non significatif,Arboletes,Antioquia
05055,2008,4.613385995611072,1.5689703010415188,0.006,Haut-Haut,Argelia,Antioquia
05059,2008,2.244175284051881,0.027722590321112458,0.328,Non significatif,Armenia,Antioquia
05079,2008,1.388088866846773,0.1936694482787631,0.261,Non significatif,Barbosa,Antioquia
05086,2008,1.6980640871459318,0.05101680627157429,0.416,Non significatif,Belmira,Antioquia
05088,2008,0.6913156407101938,0.5841921627556472,0.108,Non significatif,Bello,Antioquia
05091,2008,2.1512505895889835,0.08542527559989554,0.136,Non significatif,Betania,Antioquia
05093,2008,4.028909272492024,-0.1398294304039947,0.386,Non significatif,Betulia,Antioquia
05101,2008,2.4592742123441154,-0.0003782926204983245,0.486,Non significatif,Ciudad Bolívar,Antioquia
05107,2008,4.803828254706187,1.0480230771694408,0.069,Non significatif,Briceño,Antioquia
05113,2008,3.0879745651471806,0.12441234827598156,0.266,Non significatif,Buriticá,Antioquia
05120,2008,4.050662133164311,0.9366564887671243,0.026,Haut-Haut,Cáceres,Antioquia
05125,2008,3.9221539585277228,0.319683756937179,0.243,Non significatif,Caicedo,Antioquia
05129,2008,0.8100870124334707,1.0839936161622756,0.008,Bas-Bas,Caldas,Antioquia
05134,2008,3.1102441982890916,0.274029642845231,0.081,Non significatif,Campamento,Antioquia
05138,2008,3.605325950251211,0.4048278454980046,0.124,Non significatif,Cañasgordas,Antioquia
05142,2008,2.388790703208398,-0.01988879728169203,0.115,Non significatif,Caracolí,Antioquia
05145,2008,2.571432607992926,-0.023448328346989285,0.259,Non significatif,Caramanta,Antioquia
05147,2008,3.4685185707952235,0.84596411421309,0.003,Haut-Haut,Carepa,Antioquia
05148,2008,1.9307487137669896,-0.05937817727383537,0.355,Non significatif,El Carmen de Viboral,Antioquia
05150,2008,0.8438626777476207,0.6019418948011032,0.079,Non significatif,Carolina,Antioquia
05154,2008,3.4641087966140387,0.40436425547316557,0.088,Non significatif,Caucasia,Antioquia
05172,2008,4.230751029164963,1.359432187834912,0.003,Haut-Haut,Chigorodó,Antioquia
05190,2008,2.3859228475460483,-0.005556060640075575,0.376,Non significatif,Cisneros,Antioquia
05197,2008,4.143102354569038,0.23457385949213538,0.326,Non significatif,Cocorná,Antioquia
05206,2008,2.5805828758237865,-0.010878991266359153,0.403,Non significatif,Concepción,Antioquia
05209,2008,2.9624990758314595,-0.025386271787229013,0.453,Non significatif,Concordia,Antioquia
05212,2008,0.4133204942790379,0.917750017557113,0.048,Bas-Bas,Copacabana,Antioquia
05234,2008,4.676861457857413,1.4352684603690957,0.017,Haut-Haut,Dabeiba,Antioquia
05237,2008,1.0127133648182558,0.5342306999475772,0.079,Non significatif,Donmatías,Antioquia
05240,2008,2.6511638935716006,-0.023433715565062404,0.349,Non significatif,Ebéjico,Antioquia
05250,2008,3.9552820193835934,0.9848736118717205,0.017,Haut-Haut,El Bagre,Antioquia
05264,2008,1.0208500173948178,0.2711375656949563,0.237,Non significatif,Entrerríos,Antioquia
05266,2008,0.08127336390749962,1.7057742987440678,0.005,Bas-Bas,Envigado,Antioquia
05282,2008,0.9566341484357964,0.7704050310373212,0.034,Bas-Bas,Fredonia,Antioquia
05284,2008,3.6385852766660967,0.8659270490972383,0.005,Haut-Haut,Frontino,Antioquia
05306,2008,2.2997761119916356,-0.029352057696783656,0.251,Non significatif,Giraldo,Antioquia
05308,2008,0.5743381446762451,0.5744486757129912,0.119,Non significatif,Girardota,Antioquia
05310,2008,0.9135467018744629,0.06677769126278332,0.454,Non significatif,Gómez Plata,Antioquia
05313,2008,4.259187033557259,-0.49542085175656153,0.156,Non significatif,Granada,Antioquia
05315,2008,2.0183032259457883,0.05341472608584675,0.331,Non significatif,Guadalupe,Antioquia
05318,2008,0.5710160955101657,1.0881354315295617,0.023,Bas-Bas,Guarne,Antioquia
05321,2008,0.9374018492519182,-0.05579471474651428,0.442,Non significatif,Guatapé,Antioquia
05347,2008,2.3291537629000434,0.05735376322768992,0.038,Bas-Bas,Heliconia,Antioquia
05353,2008,0.8899359035575684,0.6180253340798009,0.067,Non significatif,Hispania,Antioquia
05360,2008,0.5818772080487764,1.5233093133548326,0.002,Bas-Bas,Itagüí,Antioquia
05361,2008,5.127963303908292,2.044583582735287,0.003,Haut-Haut,Ituango,Antioquia
05364,2008,2.4688541328198634,-0.003932397356019161,0.289,Non significatif,Jardín,Antioquia
05368,2008,0.2050437867847386,1.0610393257927728,0.044,Bas-Bas,Jericó,Antioquia
05376,2008,1.1394261410076736,0.22563895638838088,0.271,Non significatif,La Ceja,Antioquia
05380,2008,0.388366431449966,1.7198355924142472,0.001,Bas-Bas,La Estrella,Antioquia
05390,2008,2.0936352447713302,0.1651229814092686,0.045,Bas-Bas,La Pintada,Antioquia
05400,2008,2.3934554924435263,0.002367780703056128,0.449,Non significatif,La Unión,Antioquia
05411,2008,2.6901347413382295,0.0009075128975463766,0.48,Non significatif,Liborina,Antioquia
05425,2008,3.0417030922623014,0.08717033478210817,0.318,Non significatif,Maceo,Antioquia
05440,2008,1.178061713585926,0.6110545932180966,0.042,Bas-Bas,Marinilla,Antioquia
05467,2008,3.930406716594099,-0.4316023960835113,0.133,Non significatif,Montebello,Antioquia
05475,2008,3.4146774892132545,0.6046671445024515,0.018,Haut-Haut,Murindó,Antioquia
05480,2008,4.957477214189881,1.6529736994049635,0.015,Haut-Haut,Mutatá,Antioquia
05483,2008,4.7747832508081665,1.6241742671210686,0.007,Haut-Haut,Nariño,Antioquia
